Ph,Turbidity,Temperature,Conductivity,Label,Hardness,Turbidity_Conductivity_Ratio
7.87,640.8742938,26.46125034,276.2127335,1,2173.7942126450002,2.320219946702783
8.39,507.3952807,16.40320434,390.4678404,1,3276.0251809560004,1.2994547263616336
8.06,500.9077247,23.86285174,295.0225102,1,2377.881432212,1.6978627304080203
7.96,498.7968292,22.72413811,267.6156957,1,2130.220937772,1.863854912901508
7.87,482.5020686,18.97497567,271.8624348,1,2139.557361876,1.7748022780527233
7.17,627.3362649,24.30972959,316.0201357,1,2265.864372969,1.9851148519711237
7.51,410.3151236,28.00441693,277.8341238,1,2086.5342697379997,1.4768348753854548
6.67,444.9255272,29.79124425,392.2889515,1,2616.567306505,1.1341780733276654
6.7,455.205058,29.11629796,335.5336836,1,2248.07568012,1.3566597937829215
7.85,614.2021212,29.76079833,277.2908208,1,2176.7329432799997,2.215010649930609
8.24,740.7909162,28.2025809,281.1767335,1,2316.89628404,2.6346095815925676
6.91,640.4707831,17.32425066,281.8719249,1,1947.735001059,2.272204950270306
8.47,480.8331108,17.78370767,292.7730224,1,2479.787499728,1.6423409057924183
6.76,606.1408002,15.70234741,395.4905945,1,2673.5164188199997,1.5326301273139378
8.47,493.9085089,17.3972693,340.2637852,1,2882.034260644,1.4515459193216547
7.88,779.4863997,15.60088204,295.280166,1,2326.80770808,2.6398197016050173
7.98,616.4267538,20.50057756,360.1047241,1,2873.6356983180003,1.7117985756521765
7.57,619.6110721,25.76536968,281.4975179,1,2130.936210503,2.2011244600746798
7.71,400.0616727,19.16487087,251.1724223,1,1936.539375933,1.5927770614170647
6.87,762.5163809,29.07549842,346.3035725,1,2379.105543075,2.201872696245431
6.74,752.0370056,17.88158974,257.7676579,1,1737.3540142460001,2.917499471139044
8.43,734.8997186,15.46146556,338.8967286,1,2856.899422098,2.168506381386179
6.96,497.9400391,17.3962095,387.2272871,1,2695.1019182160003,1.2859115452042222
7.61,646.3144966,21.40875274,387.875086,1,2951.7294044600003,1.666295464514573
8.25,476.4271561,27.91804837,305.4625425,1,2520.0659756249997,1.5596909270798727
8.24,605.6992116,24.55841918,350.3613744,1,2886.977725056,1.7287842092675614
8.18,520.3124321,24.94952122,301.7590805,1,2468.38927849,1.7242643742082853
7.51,521.3141025,28.05303724,398.3977958,1,2991.967446458,1.308526573178395
8.29,633.6188223,29.08359498,269.8419804,1,2236.990017516,2.3481106288975337
6.74,442.6200752,12.70801271,286.0689527,1,1928.104741198,1.5472496089576517
7.7,689.7613723,21.6998282,324.7547475,1,2500.61155575,2.123945462259947
6.62,512.8978111,22.55568444,281.9363653,1,1866.4187382859998,1.819197075035854
7.8,504.2284647,27.38532912,393.4519468,1,3068.9251850399996,1.281550310783721
7.9,540.0195307,27.79924266,297.4753494,1,2350.0552602600005,1.8153421175542956
7.78,558.378703,15.75727887,391.3738739,1,3044.888738942,1.426714301176556
6.91,696.6434205,11.1758929,393.0462123,1,2715.949326993,1.772421152269682
7.16,423.3630007,22.7190873,299.5016393,1,2144.4317373880003,1.4135582085276417
7.7,786.4738813,17.69639812,345.5665333,1,2660.86230641,2.275897129821975
7.03,568.6766325,24.3754377,351.6076012,1,2471.801436436,1.6173616001450655
6.56,418.6322669,21.20091689,290.2821851,1,1904.251134256,1.442156247913679
6.55,751.253632,29.02873175,330.3483165,1,2163.781473075,2.27412580744906
6.77,545.40681,27.87568095,315.8112007,1,2138.041828739,1.727002743383066
8.19,547.0834074,16.617782,250.8896465,1,2054.786204835,2.1805738699544146
7.67,672.7352282,24.70281457,307.7942668,1,2360.782026356,2.1856652340998055
7.2,635.5828788,24.49648959,265.7047075,1,1913.0738939999999,2.3920648029918703
6.63,703.4246921,29.58746498,380.9557576,1,2525.736672888,1.8464734501757796
7.26,529.4714868,16.2796185,315.676317,1,2291.81006142,1.6772607201952372
7.61,740.878439,10.43693425,355.1332784,1,2702.564248624,2.086198292477453
8.42,487.947202,11.7906296,354.0438168,1,2981.048937456,1.3782113366935096
6.94,709.513093,18.81890131,349.5693248,1,2426.011114112,2.0296777853890227
8.16,544.3311336,16.05239571,382.20599,1,3118.8008784,1.42418263408169
7.78,459.0792499,22.19723895,382.0191998,1,2972.1093744440004,1.201717741255789
6.8,627.7395364,16.71522909,347.8663437,1,2365.49113716,1.8045423127836784
7.95,640.6136455,29.15061165,390.2286153,1,3102.317491635,1.6416367749133645
8.02,424.0881703,27.5597022,379.9283501,1,3047.025367802,1.1162319689709306
7.24,730.8448649,13.90704932,290.8587164,1,2105.817106736,2.512714330674946
6.53,508.1768303,23.87573094,351.649758,1,2296.2729197400004,1.4451220816708197
7.53,414.8688969,21.86026334,262.5331895,1,1976.874916935,1.5802531393844967
7.71,481.4528089,22.72302249,255.7344608,1,1971.712692768,1.8826278139985426
8.2,548.8336705,12.31027535,395.8803817,1,3246.2191299399997,1.3863623858883434
8.09,456.9719559,29.95996218,393.0305463,1,3179.6171195670004,1.1626881426951317
7.41,552.2414948,17.80425959,266.7715238,1,1976.776991358,2.070091615977792
7.75,707.9813747,21.95976026,355.7173431,1,2756.809409025,1.9902919788225528
6.88,720.7841215,17.692802,267.6782349,1,1841.626256112,2.692725920616118
7.38,422.5175532,16.5120381,363.5056973,1,2682.672046074,1.16234093808796
8.24,435.3650577,23.13925464,318.165821,1,2621.68636504,1.368358978131721
6.66,677.5438416,18.04497793,391.1169196,1,2604.838684536,1.7323306859057188
7.62,582.8864714,20.28617358,340.5533384,1,2595.016438608,1.7115864261925557
6.82,559.5499911,21.23469274,268.265724,1,1829.57223768,2.085805009886392
6.98,638.6236961,23.90895293,335.1405551,1,2339.281074598,1.9055398888070887
6.53,435.3090253,26.47396611,308.3303146,1,2013.3969543380001,1.4118268774989924
7.3,610.3007475,28.40998074,392.1983656,1,2863.04806888,1.556102220279115
6.66,609.6335638,17.37161794,397.5994132,1,2648.012091912,1.5332858740748263
8.06,791.2312675,17.47986902,308.7238913,1,2488.314563878,2.562909090605907
7.16,544.2006313,24.11021485,290.3371279,1,2078.813835764,1.8743749214445546
8.01,404.1194668,10.16077461,320.291534,1,2565.53518734,1.2617238481239408
6.74,688.06716,29.84715221,324.9124978,1,2189.910235172,2.117699887381802
7.93,502.0248603,27.34567094,325.871523,1,2584.16117739,1.540560696063031
7.87,760.9028642,21.89701928,273.7053117,1,2154.060803079,2.7800076639871802
8.19,438.8892384,22.78315242,323.5658187,1,2650.004055153,1.3564140988789801
7.49,497.6547118,13.8915475,292.1678185,1,2188.336960565,1.7033180257667562
7.3,557.7324913,24.71985495,313.5120586,1,2288.63802778,1.778982581373666
8.37,733.0320306,26.3862069,325.840392,1,2727.28408104,2.2496659364441225
8.08,631.2902048,26.45639639,264.9157514,1,2140.519271312,2.382984784648785
7.28,505.4364781,28.23761512,332.4672124,1,2420.361306272,1.5202596203438437
6.86,769.5855494,10.48221822,319.5829868,1,2192.3392894480003,2.4080929873830192
8.23,788.4966919,21.833727,387.5464683,1,3189.5074341090003,2.0345861887447882
7.19,743.1940051,16.90398882,335.3950941,1,2411.4907265790002,2.2158761954890505
7.03,732.6946167,26.83756345,330.8888464,1,2326.148590192,2.214322497332748
6.78,795.6982834,10.3415159,305.7936437,1,2073.2809042860004,2.602075941711276
7.63,564.9442566,15.01799477,388.8898682,1,2967.2296943660003,1.4527101444295225
6.69,752.5607734,27.70184876,339.0751021,1,2268.412433049,2.21945158679936
7.8,753.7145583,29.85357207,340.1869478,1,2653.45819284,2.2155892904601324
8.31,755.6091086,28.62880797,318.0108141,1,2642.6698651710003,2.3760484709881444
7.1,577.7244594,29.6836214,340.3791921,1,2416.69226391,1.697296640948223
7.35,718.6608947,20.90537245,302.5036862,1,2223.40209357,2.3757095449900008
8.42,419.0627968,22.41687942,390.4750784,1,3287.800160128,1.0732126580706258
7.59,535.8578437,24.97704028,333.5933187,1,2531.973288933,1.6063206714937124
7.76,438.8095931,10.51049075,386.2293462,1,2997.139726512,1.136137368683457
8.39,638.7583498,26.48219941,253.5780755,1,2127.520053445,2.5189809826441403
7.1,645.4834973,17.43843883,259.5147968,1,1842.5550572799998,2.487270495783923
7.68,710.5878339,13.48702023,342.7227609,1,2632.1108037120002,2.0733604970792587
6.56,534.9167142,27.01414921,380.0918704,1,2493.402669824,1.407335320371535
8.03,721.2332081,22.85463348,332.5692734,1,2670.5312654019995,2.168670607258812
6.74,656.6765262,12.61649002,255.8848612,1,1724.663964488,2.5662969005686533
7.59,405.7130614,18.17167378,342.0817542,1,2596.4005143779996,1.1860119881249136
8.12,632.6165596,14.70210886,368.3019306,1,2990.6116764719995,1.7176574626405174
7.19,438.8657152,25.08387778,270.5409246,1,1945.1892478739999,1.622178662429248
6.95,523.0843769,27.16112086,356.1610017,1,2475.318961815,1.468673926688364
7.35,664.5433064,22.8542838,291.338428,1,2141.3374458,2.281001208669939
7.49,707.8358404,28.12448989,387.1863617,1,2900.025849133,1.8281528235967306
7.19,613.8545333,21.35252021,339.4491216,1,2440.639184304,1.8083845096036328
8.07,673.1070096,27.00664391,327.9947594,1,2646.9177083580003,2.052188305786693
7.0,547.386859,20.88790529,343.2579228,1,2402.8054596,1.5946809167138616
6.8,438.3029343,10.44337456,279.4515913,1,1900.2708208400002,1.5684395721671454
6.73,698.0696511,15.7196148,275.7787089,1,1855.9907108970003,2.5312673842168385
7.35,602.511765,29.04576092,365.7713465,1,2688.4193967749998,1.6472360964447497
8.14,523.0326495,27.79617731,317.931683,1,2587.9638996200006,1.6451101839384785
6.56,533.1990325,28.70619987,304.4645471,1,1997.287428976,1.751268046078525
6.77,537.5513788,17.65016146,389.7624193,1,2638.6915786609998,1.3791770375538615
7.32,639.2637532,17.29324223,378.6943298,1,2772.042494136,1.688073210754475
7.93,754.8616652,20.75289417,366.2038376,1,2903.996432168,2.061315550779471
8.45,535.66602,25.99769241,310.6746127,1,2625.2004773149997,1.724202744938354
7.68,757.8608002,27.38994206,361.6250793,1,2777.2806090239997,2.0957086318985287
7.25,506.9977187,23.88162353,274.4028128,1,1989.4203928,1.8476403850478316
6.82,442.8923502,26.75950495,267.1443798,1,1821.9246702360003,1.6578763533471124
8.48,724.2320865,22.59786478,396.9672791,1,3366.282526768,1.8244125514374165
8.44,759.7019071,17.61189726,366.9085397,1,3096.7080750679997,2.070548447090287
7.74,404.1807489,11.78388025,397.2002499,1,3074.329934226,1.0175742563146861
7.1,439.0725349,14.2391965,275.5347824,1,1956.2969550399998,1.5935285232431693
8.4,586.8730157,10.11196753,255.6340855,1,2147.3263182,2.295754161860391
6.67,544.0666171,20.14620658,325.1915786,1,2169.027829262,1.6730649035940317
7.4,403.1460923,16.51852573,399.2826776,1,2954.69181424,1.0096758885790442
8.28,783.5732324,23.84795407,394.5377588,1,3266.772642864,1.9860538438279385
7.98,697.2522344,28.49290325,280.4128643,1,2237.694657114,2.4865201392973324
6.92,762.7267319,12.95034915,372.2088247,1,2575.685066924,2.049190350375914
7.99,549.6804778,20.32482826,295.5916101,1,2361.7769646990005,1.8595943153259338
8.2,419.3228623,22.78179174,259.2131072,1,2125.54747904,1.61767615391634
7.42,693.6269457,24.39531095,256.6196026,1,1904.117451292,2.7029382738978645
7.89,663.7809873,26.84707439,288.2365706,1,2274.186542034,2.3029034307418312
7.73,566.8310845,26.88779296,257.1486912,1,1987.7593829759999,2.2042930953871407
7.76,673.392293,19.2524546,379.9875851,1,2948.703660376,1.7721428788858609
8.0,574.959359,17.89820087,374.0125675,1,2992.10054,1.5372728324162528
8.19,639.715214,12.17343498,323.6585225,1,2650.763299275,1.976512804478986
6.96,450.7406635,24.05605555,315.7335864,1,2197.505761344,1.4275980855865007
7.06,756.0057575,10.51567448,300.1757934,1,2119.241101404,2.518543380653558
6.99,414.4493245,23.3212076,284.5480461,1,1988.9908422390001,1.4565179068365424
7.31,644.896559,22.62473772,323.4746748,1,2364.599872788,1.993653937201516
7.68,571.3775314,16.06140576,250.1986472,1,1921.525610496,2.283695526711864
7.87,713.691732,20.53785151,358.8551241,1,2824.189826667,1.9888018424981992
6.61,556.6871472,14.45477685,355.8249221,1,2352.002735081,1.5644973486245866
8.14,432.3792218,10.44109319,287.8802359,1,2343.3451202260003,1.5019413210089008
6.68,410.5444534,15.14684378,380.0120987,1,2538.480819316,1.0803457437393427
8.16,538.2991076,19.79548558,358.0406692,1,2921.611860672,1.5034579976703941
7.6,459.655374,10.51605899,288.4820835,1,2192.4638345999997,1.5933584797476688
8.49,489.2208003,10.70100505,295.9830253,1,2512.8958847970002,1.6528677609269642
7.82,446.1183459,22.07364812,381.6805717,1,2984.7420706939997,1.168826445404321
7.34,602.4918097,14.04710666,378.279455,1,2776.5711997,1.5927161830662995
8.19,741.3671481,14.54228391,382.5644163,1,3133.202569497,1.937888409147372
7.07,654.2547731,25.25848618,251.6340794,1,1779.052941358,2.600024506458007
7.29,687.8146864,17.31812215,387.7258742,1,2826.521622918,1.7739715922213788
7.36,561.1846779,21.09546192,252.9066965,1,1861.3932862400002,2.218939576002884
7.44,794.4431096,14.43454415,292.7034621,1,2177.713758024,2.714156859984745
7.25,437.8139964,24.49683802,371.9867267,1,2696.903768575,1.1769613402176267
8.34,667.3829986,10.56532552,266.0582105,1,2218.92547557,2.508409709836788
8.02,682.6862673,10.99483068,377.9563574,1,3031.209986348,1.806256870492318
7.18,674.7895833,21.07397583,375.1622708,1,2693.6651043439997,1.7986605685616295
8.06,428.5350114,13.67893287,377.4975099,1,3042.6299297940004,1.1351995712859666
6.78,639.3275721,22.64353616,295.9351863,1,2006.440563114,2.1603634907134395
6.52,781.3963024,13.53843146,262.9621628,1,1714.513301456,2.9715161074116327
7.97,709.3549377,13.8187284,368.4588977,1,2936.617414669,1.9251942133245978
7.93,405.8865107,11.97273494,305.2354366,1,2420.517012238,1.3297489807249987
7.89,455.4312637,17.92838726,337.2359851,1,2660.791922439,1.350482403486543
7.81,456.7485897,27.86100734,305.5503404,1,2386.3481585239997,1.4948390798781779
7.93,560.6521259,26.17772707,341.6566688,1,2709.337383584,1.640981069882749
8.07,604.5450558,20.63413809,291.912978,1,2355.73773246,2.070976973829509
8.41,685.4441478,15.75644786,335.2236245,1,2819.2306820450003,2.044736998540507
8.35,518.2681234,29.18243832,252.117977,1,2105.1851079499997,2.0556571553007505
8.49,549.5707694,26.70329844,293.9636249,1,2495.751175401,1.8695196372916953
7.84,413.9195064,22.89139857,382.9701609,1,3002.486061456,1.080813986727497
8.38,679.6912329,16.81606733,393.5092891,1,3297.607842658,1.7272558786465508
6.68,515.6287155,19.36138931,263.863049,1,1762.60516732,1.9541527980297082
6.52,701.5085924,15.3756791,383.8186853,1,2502.497828156,1.8277082884896223
7.61,779.9120741,23.40048112,306.0392937,1,2328.959025057,2.548405025612566
8.17,622.6113231,17.73913645,326.8203417,1,2670.122191689,1.905056826822356
8.06,450.0074054,16.49058309,340.4540683,1,2744.0597904980004,1.3217859538205434
7.99,569.4092289,21.63629682,349.0347274,1,2788.7874719260003,1.6313827370175888
7.88,510.765745,14.23337806,280.033369,1,2206.66294772,1.823946006234707
7.51,630.0957867,21.50654985,360.8301,1,2709.834051,1.7462395368346486
6.55,664.6654722,19.45822804,302.4217625,1,1980.862544375,2.197809663912662
7.78,537.6395627,16.67499041,286.2439875,1,2226.97822275,1.8782562645093115
7.72,625.215554,21.11211872,295.2093629,1,2279.016281588,2.1178716957286587
6.98,432.4348914,24.5552757,282.6415456,1,1972.837988288,1.5299763892884686
6.75,499.7158241,19.00903829,345.9410987,1,2335.102416225,1.4445112939106244
6.77,673.6965092,25.43068087,297.361119,1,2013.1347756299997,2.265583716746775
7.25,470.6393581,29.57446293,287.654835,1,2085.49755375,1.6361253169966707
8.29,657.6317992,10.32667914,288.2911135,1,2389.9333309149997,2.281137948430034
6.72,627.6926535,22.43911045,381.9004872,1,2566.371273984,1.6436026518376226
7.6,542.1014797,16.9732367,254.8118831,1,1936.57031156,2.127457609530927
6.98,774.6352949,14.25231096,359.3037045,1,2507.93985741,2.1559346179799825
7.61,446.3352942,25.61048032,251.3283198,1,1912.608513678,1.7759052961289086
7.33,706.4252702,17.1107859,392.6706251,1,2878.275681983,1.7990275438100247
7.58,515.7787247,22.70851423,378.4208436,1,2868.429994488,1.3629765205142628
7.53,611.2696778,27.56043824,272.8331137,1,2054.4333461610004,2.240452669070572
7.53,757.2224382,16.85660429,267.7214947,1,2015.942855091,2.828396125042253
8.01,436.4379725,10.27067355,345.5255793,1,2767.659890193,1.263113351504046
6.51,471.0639359,13.51868998,394.4737006,1,2568.0237909059997,1.1941580267163696
8.39,623.8251269,13.56423601,283.3861295,1,2377.609626505,2.2013255482922287
8.26,589.4483935,10.74412117,266.0862879,1,2197.872738054,2.2152527969480533
7.89,673.1649227,12.79483409,292.3102346,1,2306.327750994,2.302912601131346
7.89,758.2476839,28.6973023,392.4677092,1,3096.570225588,1.9320001776594566
6.88,712.24664,19.17498496,322.1415983,1,2216.3341963039998,2.2109738194590687
6.62,506.0898391,28.26428228,252.7175747,1,1672.990344514,2.0025905982232426
7.78,669.0457877,22.72438071,292.7517116,1,2277.6083162480004,2.2853693460694355
7.44,618.5584271,11.9969982,309.0954519,1,2299.6701621360003,2.0011890284950518
8.1,555.4154474,24.26181334,366.332178,1,2967.2906418,1.516152499712979
7.57,720.8467057,11.76727483,393.2774207,1,2977.110074699,1.8329216673994526
8.01,610.8635301,17.03189506,286.1737819,1,2292.251993019,2.134589430395336
7.09,601.4099423,26.12898642,300.9344423,1,2133.625195907,1.9984749425938342
7.73,401.3496526,20.13434959,340.1456084,1,2629.3255529320004,1.179934835813097
8.15,607.4396087,18.87997698,267.6073353,1,2180.999782695,2.2698914737110347
7.22,587.432014,15.06400898,316.8801545,1,2287.8747154899997,1.8537986859003504
8.39,585.3609754,26.71016556,364.9136968,1,3061.6259161520006,1.604107986444865
7.0,772.2416644,14.42767862,356.283299,1,2493.983093,2.1674933025698744
7.41,631.92944,11.87423559,257.3793686,1,1907.1811213260003,2.4552451248806118
7.94,476.6205916,22.02852381,330.7612981,1,2626.244706914,1.4409805329035261
8.13,529.3343305,14.33792665,368.7333989,1,2997.8025330570003,1.4355475584232464
6.59,739.1010605,13.07843116,315.3504563,1,2078.159507017,2.3437450168040237
6.76,592.7217918,17.35548537,383.0827753,1,2589.6395610279997,1.5472420845229269
6.71,557.5894159,13.5500443,394.4146132,1,2646.5220545720003,1.4137138869579793
6.71,601.6215713,29.86890967,272.5410061,1,1828.750150931,2.2074534027340262
6.71,476.7461822,18.21377538,300.054141,1,2013.36328611,1.588867197803479
7.42,536.6165754,19.21846394,340.6024581,1,2527.270239102,1.575492374287125
6.55,774.8384139,23.36454623,360.7103256,1,2362.65263268,2.1480904729054977
8.29,440.596829,10.73032207,376.1790694,1,3118.5244853259996,1.1712422748632596
6.95,500.3638846,29.29315714,278.9843053,1,1938.9409218350002,1.793519832816201
